trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
387,False,"{'a': 0.7, 'e': 0.020858369425214716}",25,16,17.850044150774163,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.7, 'e': 0.020650825181712566}",25,13,20.631945324355534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.7, 'e': 0.020445346037937653}",25,7,26.94131657735797,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.7, 'e': 0.02024191144580439}",20,0,29.380613251435314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.7, 'e': 0.020040501061684014}",20,15,7.203604222181758,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.7, 'e': 0.019841094744370288}",30,18,24.386181713130465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 0.019643672553065292}",25,16,15.699958719538987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.7, 'e': 0.01944821474538539}",20,0,29.646156858296816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.7, 'e': 0.01925470177538692}",25,8,36.5739456305241,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.7, 'e': 0.019063114291611637}",20,5,24.858170436808948,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.7, 'e': 0.018873433135151486}",20,0,-5.799045914333748,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
398,False,"{'a': 0.7, 'e': 0.018685639337732773}",20,11,13.86518471788368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.7, 'e': 0.018499714119819242}",20,14,11.52693420906846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.7, 'e': 0.01831563888873418}",25,15,19.058828009453045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.7, 'e': 0.018133395236801075}",25,15,18.833005925315447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.7, 'e': 0.01795296493950285}",20,15,8.959482657229186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.7, 'e': 0.01777432995365944}",30,23,11.889535783141127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.7, 'e': 0.017597472415623393}",30,16,26.601933598611126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.7, 'e': 0.017422374639493515}",30,8,40.6859559106014,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.7, 'e': 0.017249019115346265}",25,13,13.201186597666318,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.7, 'e': 0.017077388507484793}",25,3,-7.461900628668165,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
408,False,"{'a': 0.7, 'e': 0.01690746565270528}",20,4,26.831809967205086,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.7, 'e': 0.016739233558580632}",20,0,28.04240860822441,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
410,False,"{'a': 0.7, 'e': 0.016572675401761255}",20,6,23.93688531925777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 0.016407774526292645}",20,14,9.264551462816813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 0.01624451444194987}",20,0,35.82430225756111,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.7, 'e': 0.016082878822588433}",25,7,26.495470869212788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.7, 'e': 0.015922851504511698}",20,7,23.622244393967858,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.7, 'e': 0.015764416484854486}",20,6,25.071349027762192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 0.01560755791998283}",20,6,31.903313709365726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 0.015452260123909515}",20,8,21.042240404100188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.7, 'e': 0.015298507566725518}",30,11,11.115888559822778,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
419,False,"{'a': 0.7, 'e': 0.01514628487304698}",25,11,23.129403435505413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.7, 'e': 0.014995576820477703}",20,15,8.866483557238649,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.7, 'e': 0.014846368338086832}",30,16,31.300317339657408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.7, 'e': 0.014698644504901784}",20,15,11.354732718172297,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
